Name,Level,dr,er,fire,poison,cold,rad
alien_lt-kappa,45,150.0,150.0,150.0,150.0,150.0,150.0
alien_lt-kappa,46,150.0,150.0,150.0,150.0,150.0,150.0
alien_lt-kappa,47,150.0,150.0,150.0,150.0,150.0,150.0
alien_lt-kappa,48,150.0,150.0,150.0,150.0,150.0,150.0
alien_lt-kappa,49,150.0,150.0,150.0,150.0,150.0,150.0
alien_lt-kappa,50,150,150,150,150,150,150
alien_lt-kappa,51,160.0,160.0,160.0,160.0,160.0,160.0
alien_lt-kappa,52,170.0,170.0,170.0,170.0,170.0,170.0
alien_lt-kappa,53,180.0,180.0,180.0,180.0,180.0,180.0
alien_lt-kappa,54,190.0,190.0,190.0,190.0,190.0,190.0
alien_lt-kappa,55,200.0,200.0,200.0,200.0,200.0,200.0
alien_lt-kappa,56,210.0,210.0,210.0,210.0,210.0,210.0
alien_lt-kappa,57,220.0,220.0,220.0,220.0,220.0,220.0
alien_lt-kappa,58,230.0,230.0,230.0,230.0,230.0,230.0
alien_lt-kappa,59,240.0,240.0,240.0,240.0,240.0,240.0
alien_lt-kappa,60,250,250,250,250,250,250
alien_lt-kappa,61,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,62,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,63,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,64,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,65,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,66,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,67,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,68,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,69,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,70,250,250,250,250,250,250
alien_lt-kappa,71,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,72,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,73,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,74,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,75,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,76,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,77,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,78,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,79,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,80,250,250,250,250,250,250
alien_lt-kappa,81,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,82,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,83,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,84,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,85,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,86,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,87,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,88,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,89,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,90,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,91,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,92,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,93,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,94,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,95,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,96,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,97,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,98,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,99,250.0,250.0,250.0,250.0,250.0,250.0
alien_lt-kappa,100,250,250,250,250,250,250
alien_lt-kappa,101,250,250,250,250,250,250
alien_lt-kappa,102,250,250,250,250,250,250
alien_lt-kappa,103,250,250,250,250,250,250
alien_lt-kappa,104,250,250,250,250,250,250
alien_lt-kappa,105,250,250,250,250,250,250
alien_lt-kappa,106,250,250,250,250,250,250
alien_lt-kappa,107,250,250,250,250,250,250
alien_lt-kappa,108,250,250,250,250,250,250
alien_lt-kappa,109,250,250,250,250,250,250
alien_lt-kappa,110,250,250,250,250,250,250
alien_lt-kappa,111,250,250,250,250,250,250
alien_lt-kappa,112,250,250,250,250,250,250
alien_lt-kappa,113,250,250,250,250,250,250
alien_lt-kappa,114,250,250,250,250,250,250
alien_lt-kappa,115,250,250,250,250,250,250
alien_lt-kappa,116,250,250,250,250,250,250
alien_lt-kappa,117,250,250,250,250,250,250
alien_lt-kappa,118,250,250,250,250,250,250
alien_lt-kappa,119,250,250,250,250,250,250
alien_lt-kappa,120,250,250,250,250,250,250
alienexotrooper,1,2,2,2,1000,2,2
alienexotrooper,2,2.0,2.0,2.0,1000.0,2.0,2.0
alienexotrooper,3,2.0,2.0,2.0,1000.0,2.0,2.0
alienexotrooper,4,2.0,2.0,2.0,1000.0,2.0,2.0
alienexotrooper,5,2,2,2,1000,2,2
alienexotrooper,6,2.0,2.0,2.0,1000.0,2.0,2.0
alienexotrooper,7,2.0,2.0,2.0,1000.0,2.0,2.0
alienexotrooper,8,2.0,2.0,2.0,1000.0,2.0,2.0
alienexotrooper,9,2.0,2.0,2.0,1000.0,2.0,2.0
alienexotrooper,10,2,2,2,1000,2,2
alienexotrooper,11,4.3,4.3,6.8,1000.0,6.8,6.8
alienexotrooper,12,6.6,6.6,11.6,1000.0,11.6,11.6
alienexotrooper,13,8.899999999999999,8.899999999999999,16.4,1000.0,16.4,16.4
alienexotrooper,14,11.2,11.2,21.2,1000.0,21.2,21.2
alienexotrooper,15,13.5,13.5,26.0,1000.0,26.0,26.0
alienexotrooper,16,15.8,15.8,30.8,1000.0,30.8,30.8
alienexotrooper,17,18.1,18.1,35.6,1000.0,35.6,35.6
alienexotrooper,18,20.400000000000002,20.400000000000002,40.4,1000.0,40.4,40.4
alienexotrooper,19,22.700000000000003,22.700000000000003,45.199999999999996,1000.0,45.199999999999996,45.199999999999996
alienexotrooper,20,25,25,50,1000,50,50
alienexotrooper,21,30.0,30.0,55.0,1000.0,55.0,55.0
alienexotrooper,22,35.0,35.0,60.0,1000.0,60.0,60.0
alienexotrooper,23,40.0,40.0,65.0,1000.0,65.0,65.0
alienexotrooper,24,45.0,45.0,70.0,1000.0,70.0,70.0
alienexotrooper,25,50.0,50.0,75.0,1000.0,75.0,75.0
alienexotrooper,26,55.0,55.0,80.0,1000.0,80.0,80.0
alienexotrooper,27,60.0,60.0,85.0,1000.0,85.0,85.0
alienexotrooper,28,65.0,65.0,90.0,1000.0,90.0,90.0
alienexotrooper,29,70.0,70.0,95.0,1000.0,95.0,95.0
alienexotrooper,30,75,75,100,1000,100,100
alienexotrooper,31,77.5,77.5,105.0,1000.0,105.0,105.0
alienexotrooper,32,80.0,80.0,110.0,1000.0,110.0,110.0
alienexotrooper,33,82.5,82.5,115.0,1000.0,115.0,115.0
alienexotrooper,34,85.0,85.0,120.0,1000.0,120.0,120.0
alienexotrooper,35,87.5,87.5,125.0,1000.0,125.0,125.0
alienexotrooper,36,90.0,90.0,130.0,1000.0,130.0,130.0
alienexotrooper,37,92.5,92.5,135.0,1000.0,135.0,135.0
alienexotrooper,38,95.0,95.0,140.0,1000.0,140.0,140.0
alienexotrooper,39,97.5,97.5,145.0,1000.0,145.0,145.0
alienexotrooper,40,100,100,150,1000,150,150
alienexotrooper,41,110.0,110.0,160.0,1000.0,160.0,160.0
alienexotrooper,42,120.0,120.0,170.0,1000.0,170.0,170.0
alienexotrooper,43,130.0,130.0,180.0,1000.0,180.0,180.0
alienexotrooper,44,140.0,140.0,190.0,1000.0,190.0,190.0
alienexotrooper,45,150.0,150.0,200.0,1000.0,200.0,200.0
alienexotrooper,46,160.0,160.0,210.0,1000.0,210.0,210.0
alienexotrooper,47,170.0,170.0,220.0,1000.0,220.0,220.0
alienexotrooper,48,180.0,180.0,230.0,1000.0,230.0,230.0
alienexotrooper,49,190.0,190.0,240.0,1000.0,240.0,240.0
alienexotrooper,50,200,200,250,1000,250,250
alienexotrooper,51,205.0,205.0,255.0,1000.0,255.0,255.0
alienexotrooper,52,210.0,210.0,260.0,1000.0,260.0,260.0
alienexotrooper,53,215.0,215.0,265.0,1000.0,265.0,265.0
alienexotrooper,54,220.0,220.0,270.0,1000.0,270.0,270.0
alienexotrooper,55,225.0,225.0,275.0,1000.0,275.0,275.0
alienexotrooper,56,230.0,230.0,280.0,1000.0,280.0,280.0
alienexotrooper,57,235.0,235.0,285.0,1000.0,285.0,285.0
alienexotrooper,58,240.0,240.0,290.0,1000.0,290.0,290.0
alienexotrooper,59,245.0,245.0,295.0,1000.0,295.0,295.0
alienexotrooper,60,250,250,300,1000,300,300
alienexotrooper,61,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,62,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,63,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,64,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,65,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,66,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,67,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,68,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,69,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,70,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,71,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,72,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,73,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,74,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,75,250,250,300,1000,300,300
alienexotrooper,76,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,77,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,78,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,79,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,80,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,81,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,82,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,83,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,84,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,85,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,86,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,87,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,88,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,89,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,90,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,91,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,92,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,93,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,94,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,95,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,96,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,97,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,98,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,99,250.0,250.0,300.0,1000.0,300.0,300.0
alienexotrooper,100,250,250,300,1000,300,300
alienexotrooper,101,250,250,300,1000,300,300
alienexotrooper,102,250,250,300,1000,300,300
alienexotrooper,103,250,250,300,1000,300,300
alienexotrooper,104,250,250,300,1000,300,300
alienexotrooper,105,250,250,300,1000,300,300
alienexotrooper,106,250,250,300,1000,300,300
alienexotrooper,107,250,250,300,1000,300,300
alienexotrooper,108,250,250,300,1000,300,300
alienexotrooper,109,250,250,300,1000,300,300
alienexotrooper,110,250,250,300,1000,300,300
alienexotrooper,111,250,250,300,1000,300,300
alienexotrooper,112,250,250,300,1000,300,300
alienexotrooper,113,250,250,300,1000,300,300
alienexotrooper,114,250,250,300,1000,300,300
alienexotrooper,115,250,250,300,1000,300,300
alienexotrooper,116,250,250,300,1000,300,300
alienexotrooper,117,250,250,300,1000,300,300
alienexotrooper,118,250,250,300,1000,300,300
alienexotrooper,119,250,250,300,1000,300,300
alienexotrooper,120,250,250,300,1000,300,300
angler,1,4,4,100,100,100,100
angler,2,5.5,5.5,100,100,100,100
angler,3,7.0,7.0,100,100,100,100
angler,4,8.5,8.5,100,100,100,100
angler,5,10,10,100,100,100,100
angler,6,11.6,11.6,100,100,100,100
angler,7,13.2,13.2,100,100,100,100
angler,8,14.799999999999999,14.799999999999999,100,100,100,100
angler,9,16.4,16.4,100,100,100,100
angler,10,18,18,100,100,100,100
angler,11,20.0,20.0,100,100,100,100
angler,12,22.0,22.0,100,100,100,100
angler,13,24.0,24.0,100,100,100,100
angler,14,26.0,26.0,100,100,100,100
angler,15,28,28,100,100,100,100
angler,16,30.2,30.2,100.0,100.0,100.0,100.0
angler,17,32.4,32.4,100.0,100.0,100.0,100.0
angler,18,34.6,34.6,100.0,100.0,100.0,100.0
angler,19,36.800000000000004,36.800000000000004,100.0,100.0,100.0,100.0
angler,20,39.00000000000001,39.00000000000001,100.0,100.0,100.0,100.0
angler,21,41.20000000000001,41.20000000000001,100.0,100.0,100.0,100.0
angler,22,43.40000000000001,43.40000000000001,100.0,100.0,100.0,100.0
angler,23,45.600000000000016,45.600000000000016,100.0,100.0,100.0,100.0
angler,24,47.80000000000002,47.80000000000002,100.0,100.0,100.0,100.0
angler,25,50,50,100,100,100,100
angler,26,53.333333333333336,53.333333333333336,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333
angler,27,56.66666666666667,56.66666666666667,116.66666666666666,116.66666666666666,116.66666666666666,116.66666666666666
angler,28,60.00000000000001,60.00000000000001,124.99999999999999,124.99999999999999,124.99999999999999,124.99999999999999
angler,29,63.33333333333334,63.33333333333334,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331
angler,30,66.66666666666667,66.66666666666667,141.66666666666666,141.66666666666666,141.66666666666666,141.66666666666666
angler,31,70.0,70.0,150.0,150.0,150.0,150.0
angler,32,73.33333333333333,73.33333333333333,158.33333333333334,158.33333333333334,158.33333333333334,158.33333333333334
angler,33,76.66666666666666,76.66666666666666,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669
angler,34,79.99999999999999,79.99999999999999,175.00000000000003,175.00000000000003,175.00000000000003,175.00000000000003
angler,35,83.33333333333331,83.33333333333331,183.33333333333337,183.33333333333337,183.33333333333337,183.33333333333337
angler,36,86.66666666666664,86.66666666666664,191.6666666666667,191.6666666666667,191.6666666666667,191.6666666666667
angler,37,90,90,200,200,200,200
angler,38,92.14285714285714,92.14285714285714,200.0,200.0,200.0,200.0
angler,39,94.28571428571428,94.28571428571428,200.0,200.0,200.0,200.0
angler,40,96.42857142857142,96.42857142857142,200.0,200.0,200.0,200.0
angler,41,98.57142857142856,98.57142857142856,200.0,200.0,200.0,200.0
angler,42,100.7142857142857,100.7142857142857,200.0,200.0,200.0,200.0
angler,43,102.85714285714283,102.85714285714283,200.0,200.0,200.0,200.0
angler,44,104.99999999999997,104.99999999999997,200.0,200.0,200.0,200.0
angler,45,107.14285714285711,107.14285714285711,200.0,200.0,200.0,200.0
angler,46,109.28571428571425,109.28571428571425,200.0,200.0,200.0,200.0
angler,47,111.42857142857139,111.42857142857139,200.0,200.0,200.0,200.0
angler,48,113.57142857142853,113.57142857142853,200.0,200.0,200.0,200.0
angler,49,115.71428571428567,115.71428571428567,200.0,200.0,200.0,200.0
angler,50,117.8571428571428,117.8571428571428,200.0,200.0,200.0,200.0
angler,51,120,120,200,200,200,200
angler,52,121.0,121.0,200.0,200.0,200.0,200.0
angler,53,122.0,122.0,200.0,200.0,200.0,200.0
angler,54,123.0,123.0,200.0,200.0,200.0,200.0
angler,55,124.0,124.0,200.0,200.0,200.0,200.0
angler,56,125.0,125.0,200.0,200.0,200.0,200.0
angler,57,126.0,126.0,200.0,200.0,200.0,200.0
angler,58,127.0,127.0,200.0,200.0,200.0,200.0
angler,59,128.0,128.0,200.0,200.0,200.0,200.0
angler,60,129.0,129.0,200.0,200.0,200.0,200.0
angler,61,130.0,130.0,200.0,200.0,200.0,200.0
angler,62,131.0,131.0,200.0,200.0,200.0,200.0
angler,63,132.0,132.0,200.0,200.0,200.0,200.0
angler,64,133.0,133.0,200.0,200.0,200.0,200.0
angler,65,134,134,200,200,200,200
angler,66,134.5,134.5,200.0,200.0,200.0,200.0
angler,67,135.0,135.0,200.0,200.0,200.0,200.0
angler,68,135.5,135.5,200.0,200.0,200.0,200.0
angler,69,136.0,136.0,200.0,200.0,200.0,200.0
angler,70,136.5,136.5,200.0,200.0,200.0,200.0
angler,71,137.0,137.0,200.0,200.0,200.0,200.0
angler,72,137.5,137.5,200.0,200.0,200.0,200.0
angler,73,138.0,138.0,200.0,200.0,200.0,200.0
angler,74,138.5,138.5,200.0,200.0,200.0,200.0
angler,75,139.0,139.0,200.0,200.0,200.0,200.0
angler,76,139.5,139.5,200.0,200.0,200.0,200.0
angler,77,140.0,140.0,200.0,200.0,200.0,200.0
angler,78,140.5,140.5,200.0,200.0,200.0,200.0
angler,79,141.0,141.0,200.0,200.0,200.0,200.0
angler,80,141.5,141.5,200.0,200.0,200.0,200.0
angler,81,142,142,200,200,200,200
angler,82,142.42105263157896,142.42105263157896,200.0,200.0,200.0,200.0
angler,83,142.84210526315792,142.84210526315792,200.0,200.0,200.0,200.0
angler,84,143.26315789473688,143.26315789473688,200.0,200.0,200.0,200.0
angler,85,143.68421052631584,143.68421052631584,200.0,200.0,200.0,200.0
angler,86,144.1052631578948,144.1052631578948,200.0,200.0,200.0,200.0
angler,87,144.52631578947376,144.52631578947376,200.0,200.0,200.0,200.0
angler,88,144.94736842105272,144.94736842105272,200.0,200.0,200.0,200.0
angler,89,145.36842105263167,145.36842105263167,200.0,200.0,200.0,200.0
angler,90,145.78947368421063,145.78947368421063,200.0,200.0,200.0,200.0
angler,91,146.2105263157896,146.2105263157896,200.0,200.0,200.0,200.0
angler,92,146.63157894736855,146.63157894736855,200.0,200.0,200.0,200.0
angler,93,147.0526315789475,147.0526315789475,200.0,200.0,200.0,200.0
angler,94,147.47368421052647,147.47368421052647,200.0,200.0,200.0,200.0
angler,95,147.89473684210543,147.89473684210543,200.0,200.0,200.0,200.0
angler,96,148.3157894736844,148.3157894736844,200.0,200.0,200.0,200.0
angler,97,148.73684210526335,148.73684210526335,200.0,200.0,200.0,200.0
angler,98,149.1578947368423,149.1578947368423,200.0,200.0,200.0,200.0
angler,99,149.57894736842127,149.57894736842127,200.0,200.0,200.0,200.0
angler,100,150,150,200,200,200,200
angler,101,150,150,200,200,200,200
angler,102,150,150,200,200,200,200
angler,103,150,150,200,200,200,200
angler,104,150,150,200,200,200,200
angler,105,150,150,200,200,200,200
angler,106,150,150,200,200,200,200
angler,107,150,150,200,200,200,200
angler,108,150,150,200,200,200,200
angler,109,150,150,200,200,200,200
angler,110,150,150,200,200,200,200
angler,111,150,150,200,200,200,200
angler,112,150,150,200,200,200,200
angler,113,150,150,200,200,200,200
angler,114,150,150,200,200,200,200
angler,115,150,150,200,200,200,200
angler,116,150,150,200,200,200,200
angler,117,150,150,200,200,200,200
angler,118,150,150,200,200,200,200
angler,119,150,150,200,200,200,200
angler,120,150,150,200,200,200,200
asamturret,1,50,50,50,50,50,0
asamturret,2,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,3,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,4,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,5,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,6,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,7,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,8,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,9,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,10,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,11,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,12,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,13,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,14,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,15,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,16,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,17,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,18,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,19,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,20,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,21,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,22,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,23,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,24,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,25,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,26,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,27,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,28,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,29,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,30,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,31,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,32,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,33,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,34,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,35,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,36,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,37,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,38,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,39,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,40,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,41,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,42,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,43,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,44,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,45,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,46,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,47,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,48,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,49,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,50,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,51,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,52,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,53,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,54,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,55,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,56,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,57,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,58,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,59,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,60,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,61,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,62,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,63,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,64,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,65,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,66,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,67,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,68,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,69,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,70,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,71,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,72,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,73,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,74,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,75,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,76,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,77,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,78,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,79,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,80,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,81,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,82,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,83,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,84,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,85,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,86,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,87,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,88,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,89,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,90,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,91,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,92,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,93,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,94,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,95,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,96,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,97,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,98,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,99,50.0,50.0,50.0,50.0,50.0,0.0
asamturret,100,50,50,50,50,50,0
asamturret,101,50,50,50,50,50,0
asamturret,102,50,50,50,50,50,0
asamturret,103,50,50,50,50,50,0
asamturret,104,50,50,50,50,50,0
asamturret,105,50,50,50,50,50,0
asamturret,106,50,50,50,50,50,0
asamturret,107,50,50,50,50,50,0
asamturret,108,50,50,50,50,50,0
asamturret,109,50,50,50,50,50,0
asamturret,110,50,50,50,50,50,0
asamturret,111,50,50,50,50,50,0
asamturret,112,50,50,50,50,50,0
asamturret,113,50,50,50,50,50,0
asamturret,114,50,50,50,50,50,0
asamturret,115,50,50,50,50,50,0
asamturret,116,50,50,50,50,50,0
asamturret,117,50,50,50,50,50,0
asamturret,118,50,50,50,50,50,0
asamturret,119,50,50,50,50,50,0
asamturret,120,50,50,50,50,50,0
assaultron,1,12,6,50,1000,50,50
assaultron,2,12.428571428571429,6.428571428571429,50,1000,50,50
assaultron,3,12.857142857142858,6.857142857142858,50,1000,50,50
