ID,Name,ID,AppType,Property,Val1,Val2,Curve
,,00663b0c,Add,DamageBonusMult,0.0,0.0,"LegendaryMods\Weapon_Damage.json
{'curve': [{'x': 1, 'y': 0.2}, {'x': 100, 'y': 0.2}]}"
0063e38d,E08A_mod_melee_GulperSmacker_Blades,0063e38d
,,000b974a,MullAdd,Weight,0.1,0.0,
,,000b974a,MullAdd,Value,0.4,0.0,
,,000b974a,Add,DamageBonusMult,0.0,0.0,"Weapons\MeleeMods\Melee_Mod_Blades.json
{'curve': [{'x': 1, 'y': 0.15}, {'x': 50, 'y': 0.15}]}"
0063e38a,E08A_mod_melee_GulperSmacker_Chains,0063e38a
,,000b974c,MullAdd,Weight,0.2,0.0,
,,000b974c,MullAdd,Value,0.4,0.0,
,,000b974c,Add,DamageBonusMult,0.5,0.0,"Weapons\MeleeMods\Melee_Mod_Chains.json
{'curve': [{'x': 1, 'y': 0.2}, {'x': 50, 'y': 0.2}]}"
0063e389,E08A_mod_melee_GulperSmacker_Nails,0063e389
,,000b974b,MullAdd,Weight,0.05,0.0,
,,000b974b,MullAdd,Value,0.3,0.0,
,,000b974b,Add,DamageBonusMult,0.25,0.0,"Weapons\MeleeMods\Melee_Mod_Spikes.json
{'curve': [{'x': 1, 'y': 0.16}, {'x': 50, 'y': 0.16}]}"
0063f040,_PARENT_mod_WEAPON_GENERIC_ArmorPiercing,0063f040
,,0063f040,MullAdd,Weight,0.15,0.0,
,,0063f040,Add,Durability,-5,0,
0063c0f4,mod_AlienRifle_Barrel_Base,0063c0f4
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
00630c7c,mod_melee_ElectroEnforcer_Spiked,00630c7c
,,0063f040,MullAdd,Weight,0.15,0.0,
,,0063f040,Add,Durability,-5,0,
,,00630c7c,Set,DamageTypeValues,Energy,0.0,"Weapons\Melee\Weap_ElectroEnforcerDMGEnergy.json
{'curve': [{'x': 1, 'y': 5}, {'x': 5, 'y': 5}, {'x': 10, 'y': 5}, {'x': 15, 'y': 5}, {'x': 20, 'y': 35}, {'x': 25, 'y': 35}, {'x': 30, 'y': 40}, {'x': 35, 'y': 40}, {'x': 40, 'y': 45}, {'x': 45, 'y': 45}, {'x': 50, 'y': 50}]}"
00630c7a,mod_melee_ElectroEnforcer_Poisoned,00630c7a
,,00630c7a,Set,DamageTypeValues,Poison,0.0,"Weapons\Melee\Weap_ElectroEnforcerDMGEnergy.json
{'curve': [{'x': 1, 'y': 5}, {'x': 5, 'y': 5}, {'x': 10, 'y': 5}, {'x': 15, 'y': 5}, {'x': 20, 'y': 35}, {'x': 25, 'y': 35}, {'x': 30, 'y': 40}, {'x': 35, 'y': 40}, {'x': 40, 'y': 45}, {'x': 45, 'y': 45}, {'x': 50, 'y': 50}]}"
00630c79,mod_melee_ElectroEnforcer_Overcharged,00630c79
,,00630c79,Set,DamageTypeValues,Energy,0.0,"Weapons\Melee\Weap_ElectroEnforcerDMGOverCharged.json
{'curve': [{'x': 1, 'y': 5}, {'x': 5, 'y': 5}, {'x': 10, 'y': 5}, {'x': 15, 'y': 5}, {'x': 20, 'y': 43}, {'x': 25, 'y': 43}, {'x': 30, 'y': 50}, {'x': 35, 'y': 50}, {'x': 40, 'y': 56}, {'x': 45, 'y': 56}, {'x': 50, 'y': 62}]}"
,,00630c79,MullAdd,Weight,0.1,0.0,
00630c78,mod_melee_ElectroEnforcer_Null,00630c78
,,00630c78,Set,DamageTypeValues,Energy,0.0,"Weapons\Melee\Weap_ElectroEnforcerDMGEnergy.json
{'curve': [{'x': 1, 'y': 5}, {'x': 5, 'y': 5}, {'x': 10, 'y': 5}, {'x': 15, 'y': 5}, {'x': 20, 'y': 35}, {'x': 25, 'y': 35}, {'x': 30, 'y': 40}, {'x': 35, 'y': 40}, {'x': 40, 'y': 45}, {'x': 45, 'y': 45}, {'x': 50, 'y': 50}]}"
00630c77,mod_melee_ElectroEnforcer_Freezing,00630c77
,,00630c77,Set,DamageTypeValues,Cryo,0.0,"Weapons\Melee\Weap_ElectroEnforcerDMGEnergy.json
{'curve': [{'x': 1, 'y': 5}, {'x': 5, 'y': 5}, {'x': 10, 'y': 5}, {'x': 15, 'y': 5}, {'x': 20, 'y': 35}, {'x': 25, 'y': 35}, {'x': 30, 'y': 40}, {'x': 35, 'y': 40}, {'x': 40, 'y': 45}, {'x': 45, 'y': 45}, {'x': 50, 'y': 50}]}"
0062fe8d,mod_AlienRifle_Receiver_Automatic,0062fe8d
,,0027ac20,Set,IsAutomatic,1,1,
,,0027ac20,Set,Speed,0.825,0.0,
,,0027ac20,MullAdd,APCost,-0.5,0.0,
,,0027ac20,MullAdd,MaxRange,-1.0,0.0,
,,0027ac20,MullAdd,MinRange,-1.0,0.0,
,,0027ac20,MullAdd,Weight,0.1,0.0,
,,0027ac20,MullAdd,Value,0.4,0.0,
,,0027ac20,Add,DamageBonusMult,-0.1,0.0,
,,0027ac20,Add,Durability,-5,0,
,,0062fe8d,MullAdd,AmmoCapacity,0.6,0.0,
,,0062fe8d,MullAdd,DamageTypeValues,Energy,-0.15,
0062fe8c,mod_AlienRifle_Receiver_Sniper,0062fe8c
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,003d4e67,Add,Durability,-5,0,
,,0062fe8c,MullAdd,Speed,-0.6,0.0,
,,0062fe8c,MullAdd,AmmoCapacity,-0.5,0.0,
,,0062fe8c,MullAdd,DamageTypeValues,Energy,1.1,
0062fe8a,mod_AlienRifle_Receiver_Poison,0062fe8a
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,003d4e67,Add,Durability,-5,0,
,,0062fe8a,Set,DamageTypeValues,Poison,0.0,"Weapons\MeleeMods\Melee_Mod_Poison_Auto.json
{'curve': [{'x': 1, 'y': 10}, {'x': 50, 'y': 10}, {'x': 100, 'y': 10}]}"
,,0062fe8a,MullAdd,AttackDamage,-0.2,0.0,
,,0062fe8a,MullAdd,Value,0.5,0.0,
,,0062fe8a,MullAdd,DamageTypeValues,Energy,-0.2,
0062fe89,mod_AlienRifle_Receiver_Cryo,0062fe89
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,003d4e67,Add,Durability,-5,0,
,,0062fe89,Set,DamageTypeValues,Cryo,18.0,"Weapons\WeaponMods\Weap_Mod_Cryo.json
{'curve': [{'x': 1, 'y': 5}, {'x': 50, 'y': 18}, {'x': 100, 'y': 18}]}"
,,0062fe89,MullAdd,AttackDamage,-0.2,0.0,
,,0062fe89,MullAdd,Value,0.5,0.0,
,,0062fe89,MullAdd,DamageTypeValues,Energy,-0.2,
0062eb05,mod_AlienBlaster_AlienMag_DTCryo,0062eb05
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,003d4e67,Add,Durability,-5,0,
,,0062eb05,Set,DamageTypeValues,Cryo,18.0,"Weapons\WeaponMods\Weap_Mod_Cryo.json
{'curve': [{'x': 1, 'y': 5}, {'x': 50, 'y': 18}, {'x': 100, 'y': 18}]}"
,,0062eb05,MullAdd,AttackDamage,-0.2,0.0,
,,0062eb05,MullAdd,Value,0.5,0.0,
,,0062eb05,MullAdd,DamageTypeValues,Energy,-0.2,
0062eb04,mod_AlienBlaster_AlienMag_DTPoison,0062eb04
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,003d4e67,Add,Durability,-5,0,
,,0062eb04,Set,DamageTypeValues,Poison,0.0,"Weapons\MeleeMods\Melee_Mod_Poison_Auto.json
{'curve': [{'x': 1, 'y': 10}, {'x': 50, 'y': 10}, {'x': 100, 'y': 10}]}"
,,0062eb04,MullAdd,AttackDamage,-0.2,0.0,
,,0062eb04,MullAdd,Value,0.5,0.0,
,,0062eb04,MullAdd,DamageTypeValues,Energy,-0.2,
00614386,EN06_mod_Ranged_Broadsider_Custom_Cursed,00614386
,,00614386,MullAdd,Speed,0.2,0.0,
,,00614386,MullAdd,AttackDamage,0.15,0.0,
,,00614386,Add,Durability,-4,0,
00614357,EN06_mod_melee_Sickle_Custom_Cursed,00614357
,,00614357,MullAdd,AttackDamage,0.25,0.0,
,,00614357,Add,Durability,-4,0,
0061237a,mod_PepperShaker_Barrel_CustomRangeMod,0061237a
,,0061237a,MullAdd,MaxRange,7.0,0.0,
,,0061237a,MullAdd,MinRange,5.0,0.0,
0060e5d0,mod_PepperShaker_Scope_SightReflex,0060e5d0
,,0060e5d0,Set,ZoomFOVMult,1.5,0.0,
,,0060e5d0,MullAdd,ConIronSights,-0.15,0.0,
,,0060e5d0,MullAdd,APCost,-0.15,0.0,
,,0060e5d0,MullAdd,SightedTransition,-0.1,0.0,
,,0060e5d0,MullAdd,Weight,0.1,0.0,
,,0060e5d0,MullAdd,Value,0.25,0.0,
,,0060e5d0,Add,ZoomDataCameraOffsetZ,0.7,0.0,
0060e0eb,mod_PepperShaker_Barrel_Standard,0060e0eb
,,0061237a,MullAdd,MaxRange,7.0,0.0,
,,0061237a,MullAdd,MinRange,5.0,0.0,
0060e0ea,mod_PepperShaker_Barrel_Dual,0060e0ea
,,0061237a,MullAdd,MaxRange,7.0,0.0,
,,0061237a,MullAdd,MinRange,5.0,0.0,
,,0060e0ea,Set,Speed,0.675,0.675,
,,0060e0ea,Add,DamageBonusMult,0.1,0.0,
0060e0e9,mod_PepperShaker_Barrel_Hex,0060e0e9
,,0061237a,MullAdd,MaxRange,7.0,0.0,
,,0061237a,MullAdd,MinRange,5.0,0.0,
,,0060e0e9,Set,Speed,0.9,0.9,
,,0060e0e9,Add,DamageBonusMult,-0.1,0.0,
0060e0e8,mod_PepperShaker_Barrel_Single,0060e0e8
,,0061237a,MullAdd,MaxRange,7.0,0.0,
,,0061237a,MullAdd,MinRange,5.0,0.0,
,,0060e0e8,Add,NumProjectiles,8,8,
0060e0ee,mod_PepperShaker_Magazine_Laser,0060e0ee
,,0060e0ee,Set,DamageTypeValues,Energy,10.0,
0060e0ed,mod_PepperShaker_Magazine_Plasma,0060e0ed
,,0060e0ed,Set,DamageTypeValues,Energy,10.0,
00609e4f,mod_Legendary_Weapon3_Guns_CloakOnHit,00609e4f
,,004519f6,MullAdd,Value,3.0,0.0,
00606e7a,zzz_mod_Legendary_Weapon1_DamageViaCarryWeight,00606e7a
,,004519f4,MullAdd,Value,1.0,0.0,
00606c8d,mod_Legendary_Weapon2_Melee_Steady,00606c8d
,,004519f4,MullAdd,Value,1.0,0.0,
00606b73,mod_Legendary_Weapon1_DamageViaHealth,00606b73
,,004519f4,MullAdd,Value,1.0,0.0,
00606b72,mod_Legendary_Weapon2_APViaKill,00606b72
,,004519f5,MullAdd,Value,2.0,0.0,
00606b71,mod_Legendary_Weapon1_DamageViaCaps,00606b71
,,004519f4,MullAdd,Value,1.0,0.0,
00606a19,zzzmod_Legendary_Weapon3_Rugged,00606a19
,,004519f6,MullAdd,Value,3.0,0.0,
006069f2,mod_Legendary_Weapon1_Gourmand,006069f2
,,004519f4,MullAdd,Value,1.0,0.0,
006069ec,mod_Legendary_Weapon2_Guns_LastShot,006069ec
,,004519f4,MullAdd,Value,1.0,0.0,
005f0ab0,_PARENT_mod_GENERIC_Damage_Fire_High,005f0ab0
,,005f0ab0,MullAdd,Weight,0.3,0.0,
,,005f0ab0,MullAdd,Value,0.4,0.0,
,,005f0ab0,MullAdd,DamageTypeValues,Fire,0.8,
,,005f0ab0,Add,Durability,-8,0,
005f0ab1,_PARENT_mod_WEAPON_Damage_Fire_Medium,005f0ab1
,,005f0ab1,MullAdd,DamageTypeValues,Fire,0.2,
,,005f0ab1,Add,Durability,-5,0,
005ecb90,mod_melee_PlasmaSword_Cryo,005ecb90
,,005ecb90,Set,DamageTypeValues,Cryo,0.0,"Weapons\Melee\Weap_PlasmaSword_MagicDMG.json
{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 0}, {'x': 20, 'y': 0}, {'x': 25, 'y': 0}, {'x': 30, 'y': 51}, {'x': 35, 'y': 51}, {'x': 40, 'y': 59}, {'x': 45, 'y': 59}, {'x': 50, 'y': 68}]}"
,,005ecb90,MullAdd,AttackDamage,-0.5,0.0,
005ecb8f,mod_melee_PlasmaSword_Shock,005ecb8f
,,005ecb8f,MullAdd,AttackDamage,-0.5,0.0,
,,005ecb8f,Add,DamageTypeValues,Energy,0.0,"Weapons\Melee\Weap_PlasmaSword_MagicDMG.json
{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 0}, {'x': 20, 'y': 0}, {'x': 25, 'y': 0}, {'x': 30, 'y': 51}, {'x': 35, 'y': 51}, {'x': 40, 'y': 59}, {'x': 45, 'y': 59}, {'x': 50, 'y': 68}]}"
,,005ecb8f,Add,DamageTypeValues,Energy,5.0,
005ebfa5,mod_BoSPistol_Magazine_Ammo,005ebfa5
,,00524410,MullAdd,APCost,0.1,0.0,
,,00524410,MullAdd,ReloadSpeed,-0.2,0.0,
,,00524410,MullAdd,SightedTransition,0.03,0.0,
,,00524410,MullAdd,Weight,0.15,0.0,
,,00524410,MullAdd,AmmoCapacity,0.5,0.0,
,,00524410,MullAdd,Value,0.4,0.0,
,,00524410,Add,Durability,-3,0,
005ebfa6,_PARENT_mod_WEAPON_Receiver_AmmoConv_556,005ebfa6
,,005ebfa6,Add,DamageBonusMult,0.16,0.0,
,,005ebfa6,Add,Durability,-5,0,
005e959d,mod_melee_PlasmaSword_Fire,005e959d
,,005e959d,Set,DamageTypeValues,Fire,0.0,"Weapons\Melee\Weap_PlasmaSword_MagicDMG.json
{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 0}, {'x': 20, 'y': 0}, {'x': 25, 'y': 0}, {'x': 30, 'y': 51}, {'x': 35, 'y': 51}, {'x': 40, 'y': 59}, {'x': 45, 'y': 59}, {'x': 50, 'y': 68}]}"
,,005e959d,MullAdd,AttackDamage,-0.5,0.0,
005e6fbb,mod_BoSPistol_SCOPE_ShortScope,005e6fbb
,,00524b4b,Set,HasScope,1,1,
,,00524b4b,MullAdd,BaseStability,-0.2,0.0,
,,00524b4b,MullAdd,ConIronSights,-0.25,0.0,
,,00524b4b,MullAdd,Weight,0.1,0.0,
,,00524b4b,MullAdd,Value,0.2,0.0,
005e6fb6,mod_BoSPistol_Receiver_Pyro,005e6fb6
,,005e6fb6,Set,DamageTypeValues,Fire,0.0,"Weapons\Weap_BoSPistolModsDMG.json
{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 0}, {'x': 20, 'y': 0}, {'x': 25, 'y': 0}, {'x': 30, 'y': 5}, {'x': 35, 'y': 8}, {'x': 40, 'y': 10}, {'x': 45, 'y': 12}, {'x': 50, 'y': 15}]}"
005e6fbc,mod_BoSPistol_barrel_long_Base,005e6fbc
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,00524416,MullAdd,RecoilMaxDegree,0.5,0.0,
,,00524416,MullAdd,RecoilMinDegree,0.5,0.0,
005e6fb4,mod_BoSPistol_Receiver_556,005e6fb4
,,005ebfa6,Add,DamageBonusMult,0.16,0.0,
,,005ebfa6,Add,Durability,-5,0,
005e6fb8,mod_BoSPistol_Receiver_Fusion,005e6fb8
,,005e6fb8,Set,CritEffect,000731b2,1,
,,005e6fb8,Set,DamageTypeValues,Energy,0.0,"Weapons\Weap_BoSPistolModsDMG.json
{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 0}, {'x': 20, 'y': 0}, {'x': 25, 'y': 0}, {'x': 30, 'y': 5}, {'x': 35, 'y': 8}, {'x': 40, 'y': 10}, {'x': 45, 'y': 12}, {'x': 50, 'y': 15}]}"
005e6fba,mod_BoSPistol_barrel_short_Base,005e6fba
,,0027abfd,MullAdd,ConIronSights,-0.2,0.0,
,,0027abfd,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfd,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 5}, {'x': 100, 'y': 5}]}"
,,0027abfd,MullAdd,Value,0.1,0.0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
005e6fb3,mod_BoSPistol_Receiver_cryo,005e6fb3
,,005e6fb3,Set,DamageTypeValues,Cryo,0.0,"Weapons\Weap_BoSPistolModsDMG.json
{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 0}, {'x': 20, 'y': 0}, {'x': 25, 'y': 0}, {'x': 30, 'y': 5}, {'x': 35, 'y': 8}, {'x': 40, 'y': 10}, {'x': 45, 'y': 12}, {'x': 50, 'y': 15}]}"
005e6fb5,mod_BoSPistol_SCOPE_Reflex_Base,005e6fb5
,,005249e6,Set,ZoomFOVMult,1.5,0.0,
,,005249e6,MullAdd,ConIronSights,-0.15,0.0,
,,005249e6,MullAdd,APCost,-0.15,0.0,
,,005249e6,MullAdd,SightedTransition,-0.1,0.0,
,,005249e6,MullAdd,Weight,0.05,0.0,
,,005249e6,MullAdd,Value,0.25,0.0,
,,005e6fb5,Set,ZoomDataCameraOffsetZ,0.7,0.0,
005e6fb9,mod_BoSPistol_muzzle_suppressor_Base,005e6fb9
,,0027ac19,MullAdd,RecoilMaxDegree,-0.125,0.0,
,,0027ac19,MullAdd,RecoilMinDegree,-0.125,0.0,
,,0027ac19,MullAdd,MaxRange,-1.5,0.0,
,,0027ac19,MullAdd,MinRange,-0.75,0.0,
,,0027ac19,MullAdd,Weight,0.125,0.0,
,,0027ac19,MullAdd,Value,0.8,0.0,
,,0027ac19,MullAdd,RecoilShotsForRunaway,0.5,0.0,
,,0027ac19,Add,Durability,-8,0,
005e47e3,mod_BOSRocketLauncher_TubeBarrel_Standard,005e47e3
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,005e47e3,MullAdd,APCost,0.25,0.0,
005e47e1,mod_BOSRocketLauncher_Scope_ScopeLong_NV,005e47e1
,,00525027,Set,HasScope,1,1,
,,00525027,MullAdd,BaseStability,-0.2,0.0,
,,00525027,MullAdd,ConIronSights,-0.25,0.0,
,,00525027,MullAdd,Weight,0.15,0.0,
,,00525027,MullAdd,Value,0.8,0.0,
,,00525027,Add,Durability,-8,0,
005e47e8,mod_BOSRocketLauncher_TubeBarrel_Cryo,005e47e8
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,005e47e8,Set,HasRepeatableSingleFire,1,1,
,,005e47e8,MullAdd,APCost,0.35,0.0,
,,005e47e8,MullAdd,AttackDelay,-0.167,0.0,
,,005e47e8,MullAdd,SightedTransition,0.03,0.0,
,,005e47e8,MullAdd,Value,0.6,0.0,
005e47e7,mod_BOSRocketLauncher_TubeBarrel_Plasma,005e47e7
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,005e47e7,Set,HasRepeatableSingleFire,1,1,
,,005e47e7,MullAdd,APCost,0.35,0.0,
,,005e47e7,MullAdd,AttackDelay,-0.167,0.0,
,,005e47e7,MullAdd,SightedTransition,0.03,0.0,
,,005e47e7,MullAdd,Value,0.6,0.0,
005e47e6,mod_BOSRocketLauncher_TubeBarrel_Hex,005e47e6
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,005e47e6,Set,HasRepeatableSingleFire,1,1,
,,005e47e6,MullAdd,APCost,0.35,0.0,
,,005e47e6,MullAdd,AttackDelay,-0.167,0.0,
,,005e47e6,MullAdd,SightedTransition,0.03,0.0,
,,005e47e6,MullAdd,AttackDamage,-0.2,0.0,
,,005e47e6,MullAdd,Value,0.6,0.0,
,,005e47e6,Add,AmmoCapacity,2,0,
005e47e5,mod_BOSRocketLauncher_Scope_ScopeShort_Recon,005e47e5
,,005249e5,Set,HasScope,1,1,
,,005249e5,MullAdd,BaseStability,-0.2,0.0,
,,005249e5,MullAdd,ConIronSights,-0.25,0.0,
,,005249e5,MullAdd,APCost,0.2,0.0,
,,005249e5,MullAdd,SightedTransition,0.2,0.0,
,,005249e5,MullAdd,Weight,0.125,0.0,
,,005249e5,MullAdd,Value,0.6,0.0,
,,005249e5,Add,Durability,-3,0,
005e47e4,mod_BOSRocketLauncher_TubeBarrel_Napalm,005e47e4
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,005e47e4,Set,HasRepeatableSingleFire,1,1,
,,005e47e4,MullAdd,APCost,0.35,0.0,
,,005e47e4,MullAdd,AttackDelay,-0.167,0.0,
,,005e47e4,MullAdd,SightedTransition,0.03,0.0,
,,005e47e4,MullAdd,Value,0.6,0.0,
005dc82c,crmod_crSuperMutantBoss_AssaultRifle_Receiver,005dc82c
,,005dc82c,Set,IsAutomatic,1,1,
,,005dc82c,Set,Speed,0.825,0.0,
,,005dc82c,MullAdd,MaxRange,-1.0,0.0,
,,005dc82c,MullAdd,MinRange,-1.0,0.0,
005dd5b1,mod_QuadLauncher_6Barrel,005dd5b1
,,005dd5b1,Set,HasRepeatableSingleFire,1,1,
,,005dd5b1,MullAdd,APCost,0.35,0.0,
,,005dd5b1,MullAdd,AttackDelay,-0.167,0.0,
,,005dd5b1,MullAdd,SightedTransition,0.03,0.0,
,,005dd5b1,MullAdd,Weight,0.8,0.0,
,,005dd5b1,MullAdd,AmmoCapacity,3.0,0.0,
,,005dd5b1,MullAdd,Value,0.6,0.0,
005dd5b0,mod_QuadLauncher_Scope3,005dd5b0
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,003d4e68,Add,Durability,-10,0,
,,005dd5b0,Set,HasRepeatableSingleFire,1,1,
,,005dd5b0,MullAdd,APCost,0.35,0.0,
,,005dd5b0,MullAdd,AttackDelay,-0.167,0.0,
,,005dd5b0,MullAdd,SightedTransition,0.03,0.0,
,,005dd5b0,MullAdd,Weight,0.8,0.0,
,,005dd5b0,MullAdd,AmmoCapacity,3.0,0.0,
,,005dd5b0,MullAdd,Value,0.6,0.0,
005dbe60,mod_44_Barrel_Bull_Recoil,005dbe60
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
