ID,NAME,ANIM_FIRE,RUMBLE_L,RUMBLE_R,RUMBLE_D,ANIM_RELOAD,SIGHTED_TRANS,UNSIGHTED_TRANS,SPEED,ATTACK_DELAY,CAPACITY,WEIGHT,ATTACK_SPEED,AP
006d1bda,crShowmenPipeWrench,,,,,,,,1.0,0.0,0,2.0,1.139,35.0
006d1bd3,crShowmenPumpActionShotgun,0.0,0.9,0.9,0.2,2.5,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
006d1be6,crShowmenRollingPin,,,,,,,,1.0,0.0,0,1.0,1.139,25.0
006d1bc9,crShowmenShovel,,,,,,,,1.0,0.0,0,6.0,1.8,40.0
006d1bce,crShowmenSickle,,,,,,,,1.0,0.0,0,3.0,1.139,30.0
006d1bd5,crShowmenSledgehammer,,,,,,,,1.0,0.0,0,12.0,1.8,40.0
006d1bdf,crShowmenTireIron,,,,,,,,1.0,0.0,0,2.0,1.139,25.0
006d1bd9,crShowmenWoodCuttingAxe,,,,,,,,1.0,0.0,0,4.0,1.8,40.0
0012a1f2,crSnallygasterSpitAttack,0.9,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.5,0,3.0,1.833,0.0
006f4eb9,crStormBossLightningGun,2.975,0.5,1.0,0.33,0.0,0.25,0.2,1.0,0.5,0,0.0,5.067,30.0
006f4ebb,crStormBossLightningGunAuto,0.167,0.5,1.0,0.33,0.0,0.25,0.2,1.0,50.0,6,0.0,1.167,30.0
00773803,crStormbossArmCannon_CryoMine,0.667,0.1,0.3,0.15,2.333,0.25,0.1,3.0,0.0,9999,2.0,1.667,20.0
00773802,crStormbossArmCannon_FragMine,0.667,0.1,0.3,0.15,2.333,0.25,0.1,3.0,0.0,9999,2.0,1.667,20.0
00759af6,crStormbossArmCannon_PlasmaMine,0.667,0.1,0.3,0.15,2.333,0.25,0.1,3.0,0.0,9999,2.0,1.667,20.0
00784b4c,crStormcutter_Lost,,,,,,,,1.0,0.0,0,15.0,2.037,45.0
005cbdfe,crSuperMutantBoss_AssaultRifle_DailyOps_Boss,0.0,0.8,0.8,0.2,3.367,0.2,0.2,1.5,0.15,8,8.0,1.0,32.0
0014245d,crSuperMutantSuiciderBomb,,,,,,,,1.0,0.0,0,0.0,1.211,20.0
006ddfda,crTaxManAssaultRifle,0.0,0.8,0.8,0.2,1.933,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
0000740a,crTickSpit,0.333,0.1,0.3,0.15,0.0,0.25,0.25,3.0,1.0,0,25.0,1.0,20.0
0065f1b8,crTrogAcidReflux,0.167,0.5,1.0,0.33,0.0,0.25,0.15,1.0,8.0,0,25.0,1.0,20.0
006419c1,crTrogBite,,,,,,,,1.0,0.0,0,0.0,1.297,20.0
0063cc27,crTrogSpitAttack,0.967,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,2.0,0.0
0052eef7,crTurretASAMMissileLauncherLeft,0.0,0.8,0.8,0.4,4.267,0.2,0.2,1.0,1.5,0,20.0,0.667,45.0
00129e7b,crTurretASAMMissileLauncherRight,0.0,0.8,0.8,0.4,4.267,0.2,0.2,1.0,1.5,0,20.0,0.667,45.0
001bbf99,crTurretBubbleBallistic3shot,0.333,0.1,0.3,0.15,0.0,0.25,0.25,3.0,0.0,0,25.0,2.667,20.0
00019b52,crTurretBubbleLaserGun04,0.333,0.1,0.3,0.15,0.0,0.25,0.25,3.0,1.0,0,25.0,2.667,20.0
0022b18c,crTurretMissileLauncher01,0.0,0.8,0.8,0.4,0.367,0.2,0.2,1.0,0.75,4,20.0,0.167,45.0
001bbf98,crTurretMountedBallistic,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
000bb6c1,crTurretMountedLaserGun01,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,1.0,0,25.0,2.667,20.0
00019b47,crTurretMountedLaserGun02,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,1.0,0,25.0,2.667,20.0
00019b4e,crTurretMountedLaserGun03,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,1.0,0,25.0,2.667,20.0
001bbf9e,crTurretMountedLaserGun6shot,0.333,0.1,0.3,0.15,0.0,0.25,0.25,6.0,1.0,0,25.0,2.667,20.0
001262f3,crTurretMountedLaserGunLtBlue,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,2.0,0,25.0,2.667,20.0
0022b194,crTurretMountedSpotlight01,0.0,0.1,0.3,0.15,0.0,0.25,0.25,1.0,999.0,0,25.0,0.167,20.0
000bb6c0,crTurretTripodMachineGunMkI,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
001b5ed8,crTurretTripodMachineGunMkIII,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
001b5eda,crTurretTripodMachineGunMkV,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
001b5edd,crTurretTripodMachineGunMkVII,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
00663de3,crUltraciteAbominationBelch,1.2,0.05,0.05,0.1,0.0,0.25,0.25,1.0,10.0,0,3.0,5.033,20.0
0063d326,crUltraciteAbominationThrowBloatflyWeapon,1.6,0.05,0.05,0.1,0.0,0.25,0.25,1.0,5.0,0,1.0,3.0,0.0
002054e5,crUnarmedAlien,,,,,,,,1.0,0.0,0,0.0,2.0,20.0
001bd15a,crUnarmedAssaultron,,,,,,,,1.0,0.0,0,0.0,1.267,20.0
000c2c37,crUnarmedBehemoth,,,,,,,,1.0,0.0,0,0.0,1.952,20.0
0060d163,crUnarmedBehemothBoss,,,,,,,,1.0,0.0,0,0.0,3.417,20.0
000c2c28,crUnarmedBloodbug,,,,,,,,1.0,1.0,0,0.0,1.289,20.0
006bbe7f,crUnarmedBlueDevil,,,,,,,,1.0,0.0,0,0.0,1.71,20.0
000c2c29,crUnarmedBrahmin,,,,,,,,1.0,0.0,0,0.0,1.8,20.0
000c2c2a,crUnarmedDeathclaw,,,,,,,,1.0,0.0,0,0.0,1.689,20.0
000001f4,crUnarmedDefault,,,,,,,,1.0,0.0,0,0.0,1.139,20.0
000c2c2b,crUnarmedDogmeat,,,,,,,,1.0,0.0,0,0.0,1.033,20.0
000c2c2c,crUnarmedFeralGhoul,,,,,,,,1.0,0.0,0,0.0,1.017,20.0
0018a8d1,crUnarmedFlatwoodsMonster,,,,,,,,1.0,0.0,0,0.0,1.117,20.0
005619c9,crUnarmedFloater,,,,,,,,1.0,1.0,0,0.0,1.563,20.0
00518416,crUnarmedFrog,,,,,,,,1.0,10.0,0,0.0,0.808,20.0
001c403b,crUnarmedGlowingOne,,,,,,,,1.0,0.0,0,0.0,1.017,20.0
000ed6e4,crUnarmedGorilla,,,,,,,,1.0,0.0,0,0.0,1.31,20.0
00011a59,crUnarmedGrafton,,,,,,,,1.0,0.0,0,0.0,1.557,0.0
0000ffef,crUnarmedHoneyBeast,,,,,,,,1.0,10.0,0,0.0,1.622,20.0
004deab6,crUnarmedHoneyBeastBeeSwarm,,,,,,,,1.0,0.0,0,0.0,2.0,20.0
00037ca3,crUnarmedLiberator,,,,,,,,1.0,0.0,0,0.0,1.922,20.0
0004dfce,crUnarmedMegaSloth,,,,,,,,1.0,0.0,0,0.0,2.713,20.0
000c2c30,crUnarmedMirelurk,,,,,,,,1.0,0.0,0,0.0,1.3,20.0
000c2c2e,crUnarmedMirelurkHunter,,,,,,,,1.0,0.0,0,0.0,1.05,20.0
000c2c2f,crUnarmedMirelurkKing,,,,,,,,1.0,0.0,0,0.0,1.029,20.0
00102796,crUnarmedMirelurkQueen,,,,,,,,1.0,0.0,0,0.0,1.35,20.0
004f60a8,crUnarmedMirelurkSpawn,,,,,,,,1.0,0.0,0,0.0,0.8,20.0
00018d4f,crUnarmedMoleMiner,,,,,,,,1.0,0.0,0,0.0,1.5,20.0
000c2c31,crUnarmedMolerat,,,,,,,,1.0,10.0,0,3.0,0.805,20.0
0000ec88,crUnarmedMothman,,,,,,,,1.0,10.0,0,0.0,1.817,20.0
000c2c2d,crUnarmedMutantHound,,,,,,,,1.0,0.0,0,0.0,1.062,20.0
0069120c,crUnarmedOgua,,,,,,,,1.0,0.0,0,0.0,3.719,20.0
0063d30d,crUnarmedPowerArmor,,,,,,,,1.0,0.0,0,0.0,0.887,20.0
001bd15b,crUnarmedProtectron,,,,,,,,1.0,0.0,0,0.0,0.667,20.0
000c2c34,crUnarmedRadRoach,,,,,,,,1.0,0.0,0,0.0,0.8,20.0
000c2c35,crUnarmedRadScorpion,,,,,,,,1.0,0.0,0,0.0,1.122,20.0
000c2c33,crUnarmedRadStag,,,,,,,,1.0,0.0,0,0.0,1.492,20.0
0074f5a5,crUnarmedRadTurkey,,,,,,,,1.0,0.0,0,0.0,1.203,20.0
00002e0e,crUnarmedRadtoad,,,,,,,,1.0,0.0,0,0.0,1.333,20.0
0019909f,crUnarmedScorchBeast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0,0.0,3.561,20.0
0023c36f,crUnarmedScorched,,,,,,,,1.0,0.0,0,0.0,1.097,20.0
0010fffd,crUnarmedSentryBot,,,,,,,,1.0,0.0,0,0.0,1.333,20.0
00479d53,crUnarmedSheepsquatch,,,,,,,,1.0,0.0,0,0.0,1.409,20.0
00087975,crUnarmedSnallygaster,,,,,,,,1.0,10.0,0,0.0,1.542,20.0
000c2c36,crUnarmedStingwing,,,,,,,,1.0,0.0,0,0.0,0.76,20.0
000c9799,crUnarmedStingwingNoPoison,,,,,,,,1.0,0.0,0,0.0,0.76,20.0
006d7a02,crUnarmedStormBoss,,,,,,,,1.0,0.0,0,0.0,2.333,20.0
000eb340,crUnarmedSuperMutant,,,,,,,,1.0,0.0,0,0.0,1.517,20.0
000193b7,crUnarmedTick,,,,,,,,1.0,1.0,0,0.0,1.0,20.0
0063cc26,crUnarmedTrog,,,,,,,,1.0,0.0,0,0.0,1.33,20.0
0065e7ef,crUnarmedUltraciteAbomination,,,,,,,,1.0,0.0,0,0.0,4.075,20.0
000c2c39,crUnarmedViciousDog,,,,,,,,1.0,0.0,0,0.0,1.033,20.0
003e07d8,crUnarmedWendigo,,,,,,,,1.0,0.0,0,0.0,1.297,20.0
0054821e,crUnarmedWendigoColossus,,,,,,,,1.0,0.0,0,0.0,4.728,20.0
000c2c38,crUnarmedYaoGuai,,,,,,,,1.0,0.0,0,0.0,1.033,20.0
000e27a3,crVertibirdGunLeft,0.0,0.05,0.05,0.1,0.0,0.25,0.25,0.5,1.0,0,0.0,6.0,2.0
000e27a4,crVertibirdGunRight,0.0,0.05,0.05,0.1,0.0,0.25,0.25,0.5,1.0,0,0.0,6.0,2.0
0003175b,crWeapBloatfly,0.333,0.05,0.05,0.1,0.0,0.25,0.25,1.0,2.0,0,3.0,0.667,20.0
000a7da4,crWeapEyebot,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,0.6,0.0
0063faf1,crWeapEyebot_Suicider,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,0.6,0.0
000fc3ec,crWeapMirelurkKing,0.667,0.05,0.05,0.1,0.0,0.25,0.25,1.0,2.0,0,3.0,1.0,0.0
0011271c,crWeapMirelurkQueenLeft,0.7,0.05,0.05,0.1,0.0,0.25,0.25,1.0,5.0,0,3.0,2.0,5.0
0011271d,crWeapMirelurkQueenRight,0.7,0.05,0.05,0.1,0.0,0.25,0.25,1.0,5.0,0,3.0,2.0,5.0
00635a6b,crWeapZetanDrone,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,1.0,0,3.0,0.167,0.0
00636651,crWeapZetanDroneHeadBeam,0.033,0.0,0.0,0.0,0.0,0.25,0.25,0.1,0.1,5,8.0,2.667,20.0
0063ee3e,crWeapZetanDrone_GammaGun,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,1.0,0,3.0,0.167,0.0
00642360,crWeapZetanDrone_GammaGun_Alpha,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,1.0,0,3.0,0.167,0.0
00642361,crWeapZetanDrone_Omega,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,1.0,0,3.0,0.167,0.0
0063ee3f,crWeapZetanDrone_Suicider,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,1.0,0,3.0,0.167,0.0
0055830b,crWeaponWendigoColossusPoisonVomit,0.7,0.05,0.05,0.1,0.0,0.25,0.25,1.0,12.0,0,3.0,5.333,0.0
0055830c,crWeaponWendigoColossusRadVomit,0.7,0.05,0.05,0.1,0.0,0.25,0.25,1.0,10.0,0,3.0,5.333,0.0
0055830d,crWeaponWendigoColossusRanged,0.467,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,5.333,0.0
003b7f70,crWendigoScreamAttack,1.4,0.05,0.05,0.1,0.0,0.25,0.25,1.0,15.0,0,3.0,3.1,0.0
0062e217,crWorkshopTurretEnclaveLaserLeft,1.0,0.1,0.3,0.15,0.0,0.25,0.25,1.0,1.0,0,25.0,2.667,20.0
0062e216,crWorkshopTurretEnclaveLaserRight,1.0,0.1,0.3,0.15,0.0,0.25,0.25,1.0,1.0,0,25.0,2.667,20.0
00629781,crWorkshopTurretEnclaveMiniGunRight,1.0,0.1,0.3,0.15,1.033,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
00629780,crWorkshopTurretEnclaveMinigunLeft,1.0,0.1,0.3,0.15,1.033,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
0062e21b,crWorkshopTurretEnclaveMissileLauncherLeft,0.033,0.8,0.8,0.4,1.033,0.2,0.2,1.0,0.75,4,20.0,0.167,45.0
0062e21a,crWorkshopTurretEnclaveMissileLauncherRight,0.033,0.8,0.8,0.4,1.033,0.2,0.2,1.0,0.75,4,20.0,0.167,45.0
0062e219,crWorkshopTurretEnclaveShotgunLeft,1.0,0.9,0.9,0.2,3.2,0.2,0.2,1.0,0.4,0,25.0,2.667,35.0
0062e218,crWorkshopTurretEnclaveShotgunRight,1.0,0.9,0.9,0.2,3.2,0.2,0.2,1.0,0.4,0,25.0,2.667,35.0
003c718c,crWorkshopTurretLaserGun01,0.333,0.1,0.3,0.15,0.367,0.25,0.25,1.0,1.0,8,25.0,2.667,20.0
003c718d,crWorkshopTurretLaserGun02,0.333,0.1,0.3,0.15,0.0,0.25,0.25,3.0,1.0,0,25.0,2.667,20.0
00386ac9,crWorkshopTurretLaserGun_Heavy,0.333,0.1,0.3,0.15,0.367,0.25,0.25,0.5,1.0,12,25.0,2.667,20.0
003c718b,crWorkshopTurretMachineGun01,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
003c718e,crWorkshopTurretMachineGun02,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
006916a0,crWorkshopTurretMachineGun_Cryo,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
0069169d,crWorkshopTurretMachineGun_Fire,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
0069169e,crWorkshopTurretMachineGun_Gamma,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
00386aca,crWorkshopTurretMachineGun_Heavy,0.333,0.1,0.3,0.15,0.0,0.25,0.25,1.0,0.0,0,25.0,2.667,20.0
0069169f,crWorkshopTurretMachineGun_Heavy_Cryo_Cryptid_Hunt,0.333,0.1,0.3,0.15,0.0,0.25,0.25,0.5,0.0,0,25.0,2.667,20.0
003c74d9,crWorkshopTurretMountedMilitary,0.333,0.1,0.3,0.15,0.0,0.25,0.25,0.25,0.0,0,25.0,2.625,20.0
0022b18b,crWorkshopTurretMountedShotgun01,0.333,0.9,0.9,0.2,3.2,0.2,0.2,1.0,0.4,0,25.0,2.667,35.0
006bca33,crXPD_OvergrownBoss_Heavy,0.0,0.8,0.8,0.4,3.133,0.25,0.2,1.0,1.2,1,20.0,0.333,45.0
00749cd1,crXPD_OvergrownBoss_Heavy_DailyOps,0.0,0.8,0.8,0.4,3.133,0.25,0.2,1.0,1.2,1,20.0,0.333,45.0
006d9ddd,crXPD_OvergrownElderAssaultRifle_Auto,0.0,0.8,0.8,0.2,3.367,0.2,0.2,1.0,0.25,60,8.0,1.0,32.0
006bca32,crXPD_OvergrownElderAssaultRifle_SingleShot,0.0,0.8,0.8,0.2,3.367,0.2,0.2,1.0,0.25,20,8.0,1.0,32.0
0073be76,crXPD_OvergrownElder_Heavy,0.0,0.8,0.8,0.4,3.133,0.25,0.2,1.0,1.2,1,20.0,0.333,45.0
006bca31,crXPD_OvergrownSledgehammer,,,,,,,,1.0,0.0,0,12.0,1.8,40.0
006eb62a,crXPD_UnarmedOvergrownElder,,,,,,,,1.0,0.0,0,0.0,1.517,20.0
006bca2f,crXPD_UnarmedOvergrownPollinator,,,,,,,,1.0,1.0,0,0.0,1.563,20.0
006bca30,crXPD_UnarmedOvergrownThorn,,,,,,,,1.0,0.0,0,0.0,1.017,20.0
0063f054,cr_alienprobe,,,,,,,,1.0,0.0,0,1.0,2.0,20.0
00442901,debug_balance_AssaultRifle,0.0,0.8,0.8,0.2,1.933,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
004428ee,debug_balance_HandMadeGun,0.0,0.8,0.8,0.2,3.033,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
000eebed,fragGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
000e56c2,fragMine,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0055c150,gaussshotgun,0.0,0.9,0.9,0.2,2.667,0.2,0.2,1.0,0.15,8,7.0,0.833,35.0
0055c150,gaussshotgun,0.0,0.9,0.9,0.2,2.667,0.2,0.2,1.0,0.15,8,7.0,2.2,35.0
006f5790,meltdown,0.0,0.6,0.6,0.2,3.0,0.12,0.15,0.8,0.233,0,3.0,2.2,28.0
000e5750,nukaGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
005299f1,zzz10mm_Legendary_Knockback,0.0,0.6,0.6,0.2,2.333,0.15,0.15,1.0,0.233,12,3.0,0.7,20.0
00559d47,zzzATX_BrandingIronRaider,,,,,,,,1.0,0.0,0,2.0,1.673,40.0
00496560,zzzATX_Fatman_VaultTec,0.167,0.6,0.8,0.5,5.633,0.2,0.2,1.0,0.0,1,20.0,1.0,60.0
0049655f,zzzATX_Flamer_VaultTec,0.033,0.5,0.55,0.2,3.833,0.3,0.3,1.0,0.15,100,15.0,2.2,30.0
003fec30,zzzBonehammer_Babylon,,,,,,,,1.0,0.0,0,12.0,1.8,40.0
00482c76,zzzCombatShotgun_Babylon,0.0,0.9,0.9,0.2,3.2,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
003fee52,zzzDLC01_AssaultronBlade_Babylon,,,,,,,,1.0,0.0,0,3.0,1.139,35.0
0055c155,zzzDynamiteSpear,,,,,,,,1.0,0.0,0,2.0,1.673,40.0
00662760,zzzE09A_AutoGrenadeLauncher_NukaLauncher,0.033,1.0,1.0,0.15,5.0,0.3,0.3,1.5,0.5,12,18.0,0.833,30.0
00636969,zzzE09A_Launcher_Weapon,0.667,0.05,0.05,0.1,0.0,0.25,0.25,1.0,10.0,0,3.0,1.0,0.0
0047cf0f,zzzLaserGun_Babylon,0.0,0.8,0.6,0.2,0.0,0.175,0.175,1.0,0.25,30,3.0,0.0,25.0
00467796,zzzPipeGun_Babylon,0.3,0.8,0.6,0.2,10.0,0.175,0.175,1.0,0.167,12,4.0,0.3,21.0
003f7537,zzzSheepsquatch_1h_Base,,,,,,,,1.0,0.0,0,0.0,1.139,20.0
003f7538,zzzSheepsquatch_2h_Base,,,,,,,,1.0,0.0,0,0.0,1.8,20.0
003fee53,zzzSickle_Babylon,,,,,,,,1.0,0.0,0,3.0,1.139,30.0
0040e345,zzzVault79ClimbingKnife,,,,,,,,1.0,0.0,0,1.0,0.794,20.0
004fd573,zzz_10mm_Epic,0.0,0.6,0.6,0.2,1.967,0.15,0.15,1.0,0.233,12,3.0,0.667,20.0
004e89a7,zzz_10mm_Legendary1,0.0,0.6,0.6,0.2,2.333,0.15,0.15,1.0,0.233,12,3.0,0.7,20.0
0037d174,zzz_10mm_Legendary5,0.0,0.6,0.6,0.2,2.333,0.15,0.15,1.0,0.233,12,200.0,0.7,20.0
004f5783,zzz_10mm_Legendary_Jason,0.0,0.6,0.6,0.2,2.333,0.15,0.15,1.0,0.233,12,200.0,0.7,20.0
004971a3,zzz_ATX_WalkingCane_CandyCane,,,,,,,,1.0,0.0,0,2.0,1.139,20.0
00402dba,zzz_ATX_WhiffleBat,,,,,,,,1.0,0.0,0,0.0,1.139,20.0
005d0638,zzz_AggDamageTestWeapon,0.0,0.9,0.9,0.25,4.0,0.2,0.2,1.25,0.15,5,6.0,0.833,28.0
000021e0,zzz_AudioTestGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
00590287,zzz_AutoAxe,0.667,1.0,1.0,0.15,3.5,0.3,0.3,0.75,0.0,100,18.0,2.2,30.0
0040345c,zzz_AutoGrenadeLauncher,0.033,1.0,1.0,0.15,5.0,0.3,0.3,1.0,0.15,0,18.0,2.0,30.0
0010771f,zzz_BottlecapMine,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0074d578,zzz_Broadsider_FusionCannon,0.0,1.0,1.0,0.5,3.933,0.3,0.3,1.0,0.5,1,16.0,1.0,40.0
003f7f27,zzz_COMP_10mm_NonPlayable,0.0,0.6,0.6,0.2,1.967,0.15,0.15,1.0,0.233,12,3.0,0.667,20.0
004845b1,zzz_Camera_P01C_Bucket,0.3,0.8,0.6,0.2,10.0,0.15,0.15,1.0,10.0,30,2.0,0.3,20.0
00591253,zzz_CompoundBowCryo,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.5,999,3.0,0.833,28.0
00591255,zzz_CompoundBowExplosive,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.5,999,3.0,0.833,28.0
00591254,zzz_CompoundBowFirework,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.5,999,3.0,0.833,28.0
00591257,zzz_CompoundBowFlaming,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.5,999,3.0,0.833,28.0
00014015,zzz_CompoundBowLeft,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.233,0,3.0,0.833,28.0
00591258,zzz_CompoundBowPlasma,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.5,999,3.0,0.833,28.0
00591256,zzz_CompoundBowPoison,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.5,999,3.0,0.833,28.0
00013ced,zzz_CompoundBowRight,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.233,0,3.0,0.833,28.0
001128f0,zzz_DLC04_AcidSoaker,0.0,0.6,0.3,0.2,2.833,0.15,0.15,1.0,0.15,20,3.0,1.0,26.0
0011389f,zzz_DLC04_FragGrenadeSmart,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.6,1.833,20.0
00113d0e,zzz_DLC04_NukaCherryGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0069229a,zzz_DONOTUSE_Moon_JawboneBlade,,,,,,,,1.0,0.0,0,1.0,0.794,20.0
0043b319,zzz_Debug_Legendary1_10mmSMG_DebuffDmg,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,3.0000100135803223,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,30,200.0,2.200000047683716,28.0
004392cc,zzz_Debug_Legendary1_10mm_AmmoCapacity4x,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
004f6d75,zzz_Debug_Legendary1_10mm_DmgConsecutiveHits,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
00525404,zzz_Debug_Legendary1_10mm_DmgVsGhouls,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
004f6aad,zzz_Debug_Legendary1_10mm_Executioners,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
004f6aac,zzz_Debug_Legendary1_10mm_Junkies,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
0043ba21,zzz_Debug_Legendary1_10mm_Medic,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
002b7863,zzz_Debug_Legendary1_44_Medic,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.25,3.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.15000000596046448,6,200.0,0.8333333134651184,35.0
0043b312,zzz_Debug_Legendary1_AssaultRifle_AntiArmor,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,200.0,0.6666666865348816,32.0
004392c7,zzz_Debug_Legendary1_ChineseOfficerSword_Bloodied,,,,,,,,1.0,0.0,0,200.0,1.1388938426971436,35.0
0048a113,zzz_Debug_Legendary1_CombatRifle_Sniper_AntiArmor,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,200.0,0.8333333134651184,25.0
0043b318,zzz_Debug_Legendary1_CombatShotgun_DmgVsScorched,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,200.0,0.8333333134651184,35.0
0043b31a,zzz_Debug_Legendary1_Cryolator_DmgConsecutiveHits,9.999999747378752e-06,0.4000000059604645,0.5,0.15000000596046448,2.5000100135803223,0.20000000298023224,0.20000000298023224,1.0,0.10000000149011612,25,200.0,2.200000047683716,20.0
0043b31c,zzz_Debug_Legendary1_GatlingPlasma_AntiArmor,1.0,0.699999988079071,0.699999988079071,0.15000000596046448,6.833343505859375,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,500,200.0,2.200000047683716,30.0
00450a6c,zzz_Debug_Legendary1_GatlingPlasma_AntiScorched,1.0,0.699999988079071,0.699999988079071,0.15000000596046448,6.833343505859375,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,500,200.0,2.200000047683716,30.0
0043b31b,zzz_Debug_Legendary1_HuntingRifle_DebuffDmg,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.25,4.000010013580322,0.20000000298023224,0.20000000298023224,1.25,0.15000000596046448,5,200.0,0.8333333134651184,28.0
